,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_in9,BILL_AMT9,PAY_AMT9,default
15435,210000,2,1,2,26,0,10401,18480,0
15436,50000,2,2,1,27,0,40491,2003,0
15437,30000,2,1,2,27,0,26951,2000,0
15438,150000,2,2,2,27,0,140947,5000,0
15439,300000,2,3,2,27,0,105786,9000,0
15440,150000,2,2,2,27,1,0,0,0
15441,30000,2,2,1,27,2,25557,1800,1
15442,50000,2,2,2,27,0,48492,1600,0
15443,80000,2,1,2,26,0,78025,3500,0
15444,80000,2,2,1,26,0,13465,20587,0
15445,60000,2,2,2,26,1,-25,0,0
15446,280000,2,2,2,31,0,147646,7001,0
15447,50000,2,2,2,24,0,47608,2118,0
15448,80000,2,2,2,24,2,22453,2000,1
15449,50000,2,2,2,23,0,33243,2000,0
15450,20000,2,1,2,24,0,18916,1600,0
15451,80000,2,1,2,24,0,39813,9425,1
15452,20000,2,3,1,27,3,16004,0,1
15453,110000,2,2,2,28,0,106202,5300,0
15454,50000,2,1,2,28,0,31392,0,0
15455,130000,2,3,2,24,0,90141,4200,1
15456,20000,2,1,2,25,-1,1828,1200,1
15457,130000,2,2,2,25,2,836,668,1
15458,50000,2,3,2,25,0,41641,3500,1
15459,50000,2,2,2,25,2,33586,1900,1
15460,130000,2,2,2,26,0,187600,6074,0
15461,80000,2,2,1,26,0,32183,2820,1
15462,230000,2,2,1,28,-1,1736,68000,0
15463,500000,2,1,2,28,0,6618,8984,0
15464,160000,2,1,2,27,0,124573,5800,0
15465,60000,2,2,2,27,0,45373,4747,0
15466,50000,2,1,2,27,1,19096,0,0
15467,10000,2,1,1,27,0,6031,836,0
15468,140000,2,1,2,28,0,9598,1500,0
15469,180000,2,1,2,30,0,112106,3800,0
15470,260000,2,1,2,28,0,85666,10005,0
15471,90000,2,2,1,27,3,81701,6000,1
15472,20000,2,2,1,29,2,18985,3100,1
15473,30000,2,3,1,26,3,8893,0,1
15474,90000,2,2,1,28,0,59694,2852,0
15475,210000,2,2,1,27,2,170646,7800,1
15476,230000,2,2,2,27,0,73521,4000,0
15477,100000,2,2,2,30,0,85841,4000,0
15478,20000,2,3,1,30,0,12304,5170,0
15479,20000,2,3,2,27,0,20288,1500,0
15480,150000,2,3,2,28,-1,35199,1588,0
15481,180000,2,1,2,29,-1,10265,1200,0
15482,20000,2,1,2,26,0,17921,1333,0
15483,280000,2,1,2,27,0,18641,6630,0
15484,50000,2,3,2,26,0,46879,2569,0
15485,50000,2,3,2,26,0,35988,1700,0
15486,100000,2,2,2,26,0,6631,1130,0
15487,10000,2,2,2,27,1,5150,0,0
15488,90000,2,1,2,27,0,85822,3327,0
15489,120000,2,1,2,29,-1,1914,573,0
15490,250000,2,2,2,29,2,252354,11783,1
15491,180000,2,1,2,29,-1,9418,0,0
15492,350000,2,2,2,29,0,209234,7280,0
15493,140000,2,2,1,29,0,100064,6029,0
15494,50000,2,1,2,28,-1,390,390,1
15495,150000,2,1,2,28,2,145096,5000,1
15496,160000,2,1,2,28,0,4122,2000,0
15497,130000,2,3,1,28,0,29974,5026,0
15498,340000,2,2,1,26,0,95878,4500,0
15499,260000,2,2,2,26,0,16150,2000,0
15500,110000,2,1,2,26,0,38920,1700,0
15501,400000,2,1,2,29,0,7191,2000,0
15502,70000,2,1,2,29,0,40048,1700,0
15503,20000,2,3,1,31,-1,14320,0,1
15504,60000,2,2,1,28,2,17942,0,1
15505,80000,2,1,2,29,2,54313,4600,0
15506,150000,2,2,1,31,2,101425,3872,0
15507,110000,2,1,2,29,-1,316,31895,1
15508,450000,2,2,2,29,0,371724,10000,0
15509,160000,2,2,2,29,0,21898,5004,0
15510,150000,2,2,2,28,0,49278,2000,0
15511,30000,2,1,1,28,0,30497,1800,0
15512,160000,2,2,2,29,-1,1194,2108,0
15513,140000,2,1,2,29,0,51822,2000,0
15514,50000,2,1,2,28,-1,5953,1044,0
15515,390000,2,1,2,27,2,393415,0,1
15516,300000,2,2,1,28,-1,16666,1000,0
15517,50000,2,2,2,29,2,43629,3790,1
15518,170000,2,2,2,28,0,44996,2100,0
15519,160000,2,3,1,45,-1,227,280,0
15520,50000,2,1,2,27,2,34044,0,1
15521,50000,2,2,1,28,1,38612,0,0
15522,90000,2,1,2,28,-1,2780,1950,0
15523,200000,2,1,2,25,-1,8926,700,0
15524,20000,2,2,2,26,0,15700,1600,0
15525,50000,2,2,1,30,0,31079,2280,0
15526,50000,2,2,1,24,1,12744,0,1
15527,60000,2,3,2,26,0,27402,1500,0
15528,30000,2,2,1,33,0,11042,1200,0
15529,360000,2,3,2,30,-1,780,390,0
15530,20000,2,2,2,22,0,15513,3000,0
15531,30000,2,2,2,23,0,18497,3153,0
15532,80000,2,2,2,25,0,47369,4400,1
15533,20000,2,2,1,22,0,16366,1600,0
15534,70000,2,2,2,25,0,69455,2600,0
15535,120000,2,1,2,26,0,103452,4000,0
15536,20000,2,1,2,26,1,17040,0,0
15537,20000,2,2,2,22,0,9848,1515,0
15538,170000,2,2,2,23,0,8806,32192,0
15539,130000,2,2,2,24,0,121720,4155,0
15540,180000,2,3,2,32,0,183512,7700,0
15541,240000,2,2,2,30,0,89009,3071,0
15542,50000,2,2,1,27,0,50544,2300,0
15543,100000,2,1,1,39,2,94732,5000,1
15544,80000,2,1,2,33,0,73397,10000,0
15545,50000,2,2,2,35,0,48818,2200,0
15546,80000,2,2,1,35,2,22001,2000,1
15547,40000,2,3,1,39,2,22241,1700,1
15548,90000,2,2,1,40,2,96249,0,1
15549,170000,2,3,1,40,0,69602,2128,0
15550,50000,2,3,2,49,0,101590,1800,0
15551,10000,2,2,1,41,3,2400,0,1
15552,70000,2,3,1,34,1,76023,0,0
15553,20000,2,2,2,38,0,15925,1618,0
15554,120000,2,2,2,36,0,3225,3232,0
15555,110000,2,2,1,38,0,105433,4008,0
15556,50000,2,2,1,36,2,44897,6200,1
15557,110000,2,2,2,34,0,10827,2500,0
15558,50000,2,2,1,37,1,51377,0,0
15559,360000,2,1,2,31,3,2500,0,1
15560,20000,2,2,1,38,3,18666,0,1
15561,180000,2,1,1,42,0,79216,3000,1
15562,100000,2,2,1,37,0,100253,4500,0
15563,20000,2,3,1,37,1,15829,0,1
15564,150000,2,3,1,39,2,151664,6300,0
15565,60000,2,2,1,27,0,40831,1617,0
15566,80000,2,1,2,29,2,25248,0,1
15567,60000,2,3,1,47,2,20347,0,1
15568,20000,2,3,1,43,2,18310,1300,1
15569,110000,2,2,2,33,0,104151,3791,1
15570,100000,2,3,1,41,1,77208,0,0
15571,280000,2,2,1,37,0,198823,10000,0
15572,130000,2,3,2,36,0,127544,5963,0
15573,50000,2,3,2,29,0,47815,2500,0
15574,60000,2,2,1,33,0,50696,5000,0
15575,70000,2,3,1,34,0,43071,5000,0
15576,240000,2,2,1,46,0,177221,7053,1
15577,310000,2,2,2,31,2,137171,6600,1
15578,20000,2,3,2,33,0,20023,1300,0
15579,50000,2,2,1,37,0,29969,1281,0
15580,50000,2,3,2,33,1,25922,55,0
15581,130000,2,2,1,34,0,99891,3700,0
15582,230000,2,2,2,30,0,62988,2847,0
15583,380000,2,2,1,31,1,3491,3878,0
15584,160000,2,3,2,32,0,56099,3000,0
15585,20000,2,3,1,32,0,17930,3000,0
15586,150000,2,1,2,33,0,1911,1189,1
15587,90000,2,1,2,32,-1,1560,23153,0
15588,70000,2,2,1,34,0,66946,3007,0
15589,50000,2,2,1,34,2,43664,2000,0
15590,30000,2,2,1,35,1,0,0,0
15591,20000,2,2,1,46,0,19113,1292,0
15592,20000,2,3,2,39,0,8720,4000,1
15593,80000,2,1,1,41,0,73863,3300,0
15594,120000,2,3,0,47,-1,1576,1500,0
15595,200000,2,3,1,41,0,184133,6710,0
15596,50000,2,2,2,44,0,27200,1172,0
15597,170000,2,3,1,40,1,179399,0,1
15598,230000,2,2,1,34,0,205530,380,0
15599,50000,2,2,2,46,0,25119,1559,1
15600,280000,2,1,1,36,0,157424,6000,0
15601,50000,2,2,1,44,0,13226,1470,0
15602,30000,2,3,1,31,2,30057,0,0
15603,80000,2,3,2,33,0,107044,5000,0
15604,150000,2,2,2,34,0,18631,3000,0
15605,260000,2,2,1,36,0,59127,2200,0
15606,110000,2,3,1,39,0,107441,4023,0
15607,50000,2,1,1,41,0,47739,2000,0
15608,300000,2,2,2,40,-1,10626,10582,0
15609,20000,2,2,1,37,2,16429,1300,1
15610,290000,2,2,2,37,2,140599,13010,1
15611,120000,2,2,1,45,-1,380,3175,0
15612,20000,2,2,2,40,-1,295,748,0
15613,150000,2,1,1,41,-1,7939,6629,0
15614,100000,2,1,1,42,2,99184,3000,1
15615,170000,2,1,1,45,0,73326,3504,0
15616,200000,2,3,2,49,1,0,0,1
15617,60000,2,3,1,48,-1,4823,5491,1
15618,80000,2,2,1,29,0,19578,1620,0
15619,40000,2,3,1,30,1,40672,9,0
15620,50000,2,1,1,30,1,49061,1406,1
15621,50000,2,3,2,39,2,20039,0,1
15622,40000,2,2,1,39,-1,500,0,0
15623,120000,2,2,2,25,2,94635,5400,0
15624,200000,2,1,2,25,1,133797,14000,1
15625,30000,2,2,2,29,0,22501,2429,0
15626,390000,2,2,2,31,0,103061,7600,0
15627,140000,2,1,1,31,2,159164,0,1
15628,150000,2,2,2,32,6,81341,0,0
15629,30000,2,3,1,32,0,30096,1494,0
15630,150000,2,2,1,39,0,16878,5000,0
15631,30000,2,2,1,39,0,22215,18243,0
15632,200000,2,2,2,36,0,138636,5048,0
15633,30000,2,3,1,48,0,14834,1261,1
15634,50000,2,2,1,29,0,20103,2000,0
15635,310000,2,2,1,29,0,26597,1732,0
15636,500000,2,1,1,37,1,0,2529,0
15637,300000,2,2,1,36,-1,6447,10000,0
15638,430000,2,3,2,30,0,200364,6215,0
15639,30000,2,1,1,30,0,3836,1016,0
15640,30000,2,3,2,31,0,26667,1455,0
15641,130000,2,3,1,32,0,126741,6100,0
15642,120000,2,1,2,33,-1,2446,326,0
15643,170000,2,2,2,31,0,20625,1700,0
15644,210000,2,1,1,34,-1,8289,16585,0
15645,130000,2,2,1,34,0,41379,3057,0
15646,420000,2,2,1,35,0,67877,3527,0
15647,180000,2,2,1,39,0,130374,5812,0
15648,240000,2,2,2,40,0,127919,4000,0
15649,100000,2,2,1,44,1,76725,0,1
15650,130000,2,3,2,45,0,38222,1612,0
15651,20000,2,2,1,43,1,11501,2000,1
15652,50000,2,2,2,46,0,46746,2100,0
15653,70000,2,2,1,38,0,19500,1400,0
15654,30000,2,3,1,41,-1,1688,0,0
15655,50000,2,3,1,48,0,41842,1984,1
15656,500000,2,3,1,41,0,119455,7012,0
15657,200000,2,1,2,41,-1,504,2502,0
15658,120000,2,2,1,42,2,25809,4300,1
15659,200000,2,2,1,49,-1,75853,6065,0
15660,150000,2,2,2,36,1,93658,0,1
15661,100000,2,2,1,42,1,3256,0,0
15662,50000,2,2,2,38,0,7980,3000,0
15663,50000,2,2,1,36,3,47222,2000,1
15664,50000,2,1,1,43,0,49819,2227,1
15665,550000,2,1,2,33,0,337733,10000,0
15666,30000,2,2,1,35,1,0,741,0
15667,150000,2,3,1,39,-1,5211,33522,0
15668,140000,2,2,2,27,0,119692,5000,0
15669,50000,2,2,2,48,0,55329,1902,0
15670,160000,2,3,2,39,0,156000,5559,0
15671,50000,2,2,1,26,0,1804,4000,0
15672,50000,2,1,1,28,0,27888,2000,0
15673,50000,2,3,1,46,2,46677,2500,1
15674,350000,2,2,2,31,1,279767,0,0
15675,70000,2,2,1,42,0,24133,1702,0
15676,210000,2,1,1,38,1,0,0,0
15677,180000,2,2,1,36,0,20138,2000,0
15678,30000,2,3,1,28,0,12430,1200,0
15679,630000,2,1,1,31,0,447263,20000,0
15680,220000,2,2,1,41,0,143660,5005,0
15681,280000,2,1,1,44,0,230931,8634,0
15682,340000,2,2,1,40,0,244451,10000,0
15683,180000,2,1,2,33,2,416,416,1
15684,20000,2,2,2,48,1,17100,0,1
15685,140000,2,2,1,40,0,102502,5000,0
15686,130000,2,2,2,44,2,72181,2700,1
15687,120000,2,1,1,38,0,65645,15000,0
15688,360000,2,1,1,42,1,0,0,0
15689,240000,2,2,1,43,0,50120,1781,0
15690,100000,2,3,1,46,2,43677,0,1
15691,80000,2,2,1,29,2,72674,3300,0
15692,70000,2,2,1,33,0,66701,53000,0
15693,60000,2,2,2,36,0,57724,2000,0
15694,200000,2,1,1,49,-1,950,950,0
15695,50000,2,2,2,48,-1,879,8061,0
15696,50000,2,3,1,46,1,8354,0,1
15697,70000,2,2,1,41,0,68953,3000,0
15698,130000,2,2,1,48,0,23575,1300,0
15699,350000,2,3,1,36,0,42548,2000,0
15700,150000,2,1,2,30,0,7674,432,0
15701,50000,2,2,1,39,0,32802,1497,0
15702,50000,2,3,1,47,0,38909,1000,0
15703,30000,2,2,2,36,0,11896,1600,0
15704,20000,2,3,1,38,0,15894,1225,0
15705,50000,2,2,2,33,0,26740,2000,0
15706,30000,2,2,2,47,2,15089,1500,1
15707,230000,2,0,2,47,-1,8394,5743,0
15708,70000,2,3,1,43,2,85863,0,1
15709,30000,2,2,2,49,0,15013,1400,0
15710,150000,2,3,1,33,0,147350,11150,0
15711,40000,2,2,1,38,-1,19537,1500,0
15712,250000,2,2,1,31,0,142905,4000,0
15713,200000,2,2,1,46,1,30783,3058,0
15714,190000,2,2,1,31,1,-92,2000,0
15715,390000,2,1,1,33,0,5602,48329,0
15716,20000,2,3,1,36,0,14822,3641,1
15717,200000,2,2,1,47,0,193229,9058,0
15718,60000,2,2,1,38,0,58890,2620,0
15719,30000,2,2,2,39,0,28144,2000,0
15720,130000,2,2,1,33,0,84963,2980,0
15721,140000,2,2,1,44,0,127254,6050,1
15722,360000,2,1,1,45,1,0,0,0
15723,20000,2,1,2,31,3,6186,0,1
15724,100000,2,2,2,35,-1,1046,2702,0
15725,210000,2,2,2,45,1,0,0,0
15726,50000,2,3,1,32,-1,1442,1444,0
15727,380000,2,1,1,44,0,365023,14320,0
15728,50000,2,1,2,39,0,47381,2116,0
15729,50000,2,1,1,30,0,46791,1593,0
15730,150000,2,1,1,31,0,138121,10001,0
15731,30000,2,2,1,32,0,17168,12155,1
15732,30000,2,2,2,34,1,29678,0,1
15733,110000,2,2,1,39,0,132062,5000,0
15734,30000,2,2,1,38,0,19707,1650,0
15735,130000,2,2,1,39,1,0,0,0
15736,260000,2,2,1,39,2,238601,0,1
15737,30000,2,2,1,43,2,28264,2000,1
15738,220000,2,2,2,47,0,137736,5100,0
15739,120000,2,1,1,33,0,35563,1426,1
15740,100000,2,2,2,43,0,51146,5000,0
15741,100000,2,2,1,38,0,88231,4326,1
15742,70000,2,2,2,44,0,79696,3100,1
15743,20000,2,2,1,46,1,13254,0,1
15744,320000,2,1,1,36,-1,7868,0,0
15745,210000,2,2,1,45,0,209495,8000,0
15746,90000,2,3,1,37,0,78159,8000,0
15747,120000,2,3,1,36,0,91914,4260,0
15748,360000,2,2,1,35,0,127548,2145,0
15749,140000,2,3,1,30,0,93157,4700,0
15750,300000,2,1,1,32,-1,3092,1589,0
15751,90000,2,2,1,43,2,390,780,1
15752,170000,2,3,2,44,1,0,4142,1
15753,190000,2,2,1,46,0,140626,8000,0
15754,140000,2,2,1,40,-1,815,8419,1
15755,200000,2,1,1,37,0,37958,3023,0
15756,500000,2,2,1,43,0,53477,0,0
15757,300000,2,1,1,38,-1,2884,3558,0
15758,180000,2,2,2,29,0,151652,6000,0
15759,360000,2,3,1,44,-1,2877,1861,0
15760,90000,2,2,1,32,0,68248,2388,0
15761,500000,2,1,1,30,0,224387,10100,0
15762,80000,2,2,2,29,0,24822,1720,0
15763,10000,2,3,2,46,1,4474,0,1
15764,180000,2,1,1,46,-1,9509,16359,0
15765,80000,2,1,1,44,-1,14686,3673,0
15766,60000,2,2,1,30,1,14135,0,1
15767,240000,2,1,1,35,-1,380,380,0
15768,50000,2,3,1,35,-1,10458,37907,0
15769,230000,2,1,2,33,0,19518,3735,0
15770,40000,2,2,2,33,0,34253,1567,0
15771,250000,2,2,1,33,3,2500,0,1
15772,50000,2,2,1,32,1,51132,0,0
15773,120000,2,3,1,39,2,49437,3500,1
15774,50000,2,3,2,41,2,23043,1700,1
15775,60000,2,2,1,38,0,55120,1735,0
15776,160000,2,3,2,35,0,92509,3472,0
15777,50000,2,2,1,43,0,17870,1500,1
15778,400000,2,1,1,48,-1,1908,0,0
15779,100000,2,3,2,31,0,15856,510,0
15780,100000,2,2,2,34,0,22173,1372,0
15781,360000,2,1,2,35,-1,1555,6000,0
15782,30000,2,3,2,41,0,12001,1485,0
15783,50000,2,2,1,32,0,36062,1500,0
15784,80000,2,2,1,28,2,52062,2158,1
15785,150000,2,2,2,28,-1,326,326,0
15786,10000,2,3,1,33,2,7708,2500,0
15787,200000,2,2,1,35,0,3773,4000,0
15788,30000,2,2,2,42,-1,836,1672,0
15789,220000,2,1,1,37,0,152197,6000,0
15790,180000,2,1,2,28,0,161694,7500,0
15791,220000,2,1,2,30,0,204491,7000,0
15792,390000,2,2,2,33,0,45818,100000,0
15793,350000,2,2,1,36,1,0,0,0
15794,560000,2,2,1,45,0,374663,13195,1
15795,240000,2,1,1,37,0,173677,8000,1
15796,410000,2,2,1,43,0,6917,1130,0
15797,90000,2,2,2,36,1,0,0,1
15798,30000,2,1,2,31,0,28803,1800,0
15799,40000,2,2,1,33,1,23734,1600,1
15800,60000,2,2,2,46,0,39518,1870,0
15801,390000,2,2,1,41,0,216622,7244,0
15802,130000,2,2,1,35,0,80713,28000,0
15803,90000,2,2,2,32,3,27565,1800,1
15804,300000,2,2,1,36,0,147051,6700,0
15805,220000,2,1,1,33,0,204205,20000,0
15806,20000,2,1,2,33,0,11391,5000,0
15807,140000,2,3,1,35,0,119184,14113,0
15808,120000,2,3,1,44,0,16735,2000,0
15809,200000,2,2,1,37,1,7841,0,0
15810,20000,2,2,1,40,0,4314,1500,1
15811,110000,2,2,1,41,2,23078,3200,1
15812,290000,2,2,2,34,0,305781,12012,0
15813,210000,2,3,1,45,0,124147,5000,0
15814,80000,2,3,0,41,0,69964,3082,0
15815,180000,2,2,1,35,-1,1264,176,0
15816,260000,2,2,2,35,0,131211,4001,0
15817,50000,2,2,1,43,0,17102,3000,1
15818,150000,2,3,1,40,-1,5916,5876,0
15819,190000,2,3,1,45,0,76433,3300,0
15820,160000,2,2,2,42,-1,13849,40991,0
15821,180000,2,2,1,37,0,107337,2000,0
15822,130000,2,2,2,32,0,7469,1138,0
15823,30000,2,2,1,47,0,27119,2894,0
15824,100000,2,2,1,36,1,32196,0,1
15825,20000,2,2,2,37,1,16174,0,1
15826,100000,2,2,1,43,-1,1597,2491,0
15827,20000,2,2,1,40,0,10470,1145,0
15828,20000,2,2,1,35,2,5890,1500,1
15829,20000,2,3,2,48,0,17332,1580,0
15830,50000,2,3,1,42,2,31422,1521,1
15831,110000,2,2,1,38,2,41619,0,1
15832,60000,2,2,1,48,0,50806,2000,1
15833,50000,2,2,2,35,1,50421,0,0
15834,200000,2,1,2,40,2,185696,0,1
15835,110000,2,2,1,35,0,46640,1600,0
15836,230000,2,2,1,46,-1,207,4999,0
15837,180000,2,2,2,39,0,2875,0,0
15838,50000,2,2,2,42,0,48080,1763,0
15839,30000,2,2,1,45,1,13440,1000,0
15840,140000,2,2,1,46,-1,264,1024,0
15841,50000,2,2,1,44,0,3351,1077,1
15842,50000,2,1,1,35,0,44487,4000,1
15843,120000,2,1,2,35,1,0,0,1
15844,120000,2,1,2,35,-1,2776,2549,1
15845,180000,2,2,1,40,-1,899,2879,0
15846,80000,2,3,1,42,0,71650,0,0
15847,80000,2,1,1,37,-1,1330,0,0
15848,70000,2,2,2,34,2,71332,2744,1
15849,320000,2,2,1,40,0,96225,5000,0
15850,500000,2,1,2,35,0,12590,1225,0
15851,250000,2,1,2,35,-1,4807,10446,0
15852,230000,2,2,1,46,0,8136,1500,0
15853,80000,2,3,1,45,0,35401,1587,0
15854,170000,2,2,1,40,2,193,3760,1
15855,110000,2,3,0,31,0,89955,7908,0
15856,240000,2,1,2,31,0,43601,0,0
15857,150000,2,3,1,46,0,61510,2240,0
15858,90000,2,3,1,37,0,91193,7006,0
15859,100000,2,2,1,36,2,101483,4500,1
15860,30000,2,2,1,42,2,30149,0,1
15861,80000,2,2,1,40,2,80934,3800,1
15862,260000,2,2,1,49,-1,8046,2184,1
15863,200000,2,3,1,43,-1,623,623,0
15864,20000,2,3,1,39,2,15307,0,1
15865,160000,2,1,2,31,-1,1494,2,1
15866,70000,2,2,2,38,1,21047,1700,0
15867,20000,2,2,1,43,0,6459,1123,0
15868,200000,2,1,1,45,-1,632,337,0
15869,440000,2,3,1,49,0,386288,14453,0
15870,20000,2,3,1,43,4,20461,0,0
15871,110000,2,1,1,35,0,107905,4000,0
15872,130000,2,3,1,44,0,122264,3541,0
15873,50000,2,2,1,33,0,40738,4200,0
15874,480000,2,2,1,38,-1,4658,6000,0
15875,30000,2,2,1,30,0,24061,1800,1
15876,80000,2,2,2,31,0,51160,4500,0
15877,100000,2,2,1,32,0,74136,3200,0
15878,70000,2,3,1,37,0,74117,2589,0
15879,210000,2,2,1,43,0,91152,3348,0
15880,180000,2,3,1,43,-1,780,0,0
15881,50000,2,2,1,43,0,51229,2100,0
15882,60000,2,1,2,34,0,39505,5000,0
15883,50000,2,2,1,40,-1,4860,8389,0
15884,70000,2,3,1,38,1,59020,50,0
15885,50000,2,2,2,36,0,81793,2682,0
15886,350000,2,1,1,42,-1,360,360,0
15887,170000,2,2,1,45,0,156993,8000,0
15888,180000,2,2,1,32,1,146549,7641,0
15889,220000,2,1,2,30,0,213525,6439,0
15890,80000,2,3,1,30,2,40654,2000,1
15891,360000,2,2,1,33,0,30198,30000,0
15892,500000,2,1,2,31,-1,1779,644,0
15893,410000,2,1,2,31,0,309531,11270,0
15894,80000,2,1,1,32,-1,4927,0,1
15895,180000,2,1,2,33,2,118656,10000,1
15896,280000,2,1,2,31,-1,410,3977,0
15897,20000,2,1,2,31,-1,416,416,0
15898,30000,2,2,2,31,3,29078,0,1
15899,200000,2,1,1,31,-1,1203,0,0
15900,180000,2,1,2,32,-1,10831,7201,1
15901,140000,2,1,2,33,2,130104,4900,0
15902,130000,2,2,2,29,0,86584,4100,0
15903,20000,2,2,1,30,0,3366,0,0
15904,120000,2,1,2,29,-1,632,0,1
15905,50000,2,2,2,30,0,35758,3000,0
15906,310000,2,2,1,30,-1,13768,4000,0
15907,420000,2,1,2,30,0,46209,1543,0
15908,60000,2,2,2,30,0,10809,3160,0
15909,140000,2,1,1,30,1,0,0,0
15910,80000,2,2,2,30,2,56761,3700,1
15911,220000,2,2,1,31,0,79226,3900,0
15912,360000,2,2,1,33,0,11596,1058,0
15913,290000,2,1,2,29,0,10370,1400,0
15914,260000,2,1,2,30,1,96549,0,0
15915,170000,2,1,2,29,0,24717,3000,0
15916,140000,2,2,1,35,0,127794,4317,0
15917,170000,2,2,2,39,0,161277,5856,0
15918,220000,2,1,1,45,0,142389,6200,0
15919,230000,2,1,1,44,-1,756,0,1
15920,360000,2,3,2,38,-1,1638,3060,0
15921,340000,2,1,1,36,0,242518,8849,0
15922,90000,2,3,2,42,0,91240,4895,0
15923,130000,2,2,1,47,2,123896,0,1
15924,80000,2,2,1,41,-1,390,390,1
15925,400000,2,1,1,41,0,104083,8,0
15926,240000,2,2,2,43,0,225159,20000,0
15927,10000,2,2,1,46,1,7660,1306,1
15928,240000,2,1,1,41,-1,3087,10839,0
15929,130000,2,1,1,40,-1,989,991,0
15930,20000,2,3,1,44,0,20313,3030,0
15931,80000,2,2,1,40,0,37123,2072,0
15932,250000,2,2,1,39,0,210262,10073,0
15933,30000,2,2,1,44,1,28864,2000,0
15934,280000,2,2,1,42,0,255527,273844,0
15935,500000,2,3,2,46,-1,24239,15000,0
15936,80000,2,2,1,40,1,63340,6,0
15937,120000,2,2,1,47,0,97989,5100,0
15938,80000,2,2,1,48,0,49526,1740,0
15939,210000,2,2,2,41,0,227271,9000,0
15940,100000,2,2,2,30,2,96604,0,1
15941,210000,2,1,1,41,1,-28,0,0
15942,500000,2,2,1,44,0,193136,6610,0
15943,230000,2,1,1,39,0,63370,2305,0
15944,110000,2,2,1,40,0,23303,1511,0
15945,210000,2,1,1,46,0,112901,4910,0
15946,320000,2,2,2,35,-1,61687,3500,0
15947,140000,2,2,2,37,0,143118,6400,0
15948,40000,2,1,1,48,0,38549,2000,0
15949,280000,2,1,1,35,2,47,99007,0
15950,220000,2,1,1,47,0,210753,6426,0
15951,250000,2,2,1,37,0,59023,45000,0
15952,70000,2,1,2,34,0,36467,5000,0
15953,70000,2,1,1,35,0,59795,2479,0
15954,300000,2,1,1,47,-1,514,2392,1
15955,50000,2,3,1,40,0,117191,2325,0
15956,70000,2,1,2,36,0,79640,3000,0
15957,50000,2,3,1,35,0,49930,2300,0
15958,250000,2,2,1,35,2,92966,1641,1
15959,120000,2,2,1,34,0,119287,4400,0
15960,70000,2,1,1,35,2,51143,3500,1
15961,440000,2,1,1,40,0,416044,16500,0
15962,280000,2,1,1,41,0,96590,5000,0
15963,360000,2,1,1,42,0,174857,10000,0
15964,20000,2,2,1,42,1,8395,0,0
15965,380000,2,2,1,38,0,12538,1000,0
15966,340000,2,2,1,44,0,240851,8297,0
15967,210000,2,2,2,41,0,165425,8000,0
15968,60000,2,2,1,41,2,56483,2203,1
15969,130000,2,1,1,46,0,15393,1593,0
15970,340000,2,1,1,43,0,15928,3000,0
15971,170000,2,2,1,49,-1,12769,3557,0
15972,360000,2,2,1,43,-1,9011,4045,0
15973,60000,2,2,1,35,2,3167,2500,0
15974,360000,2,1,1,37,-1,5625,368,0
15975,280000,2,2,1,41,0,9551,5000,0
15976,240000,2,1,1,34,-1,2799,855,0
15977,120000,2,1,2,34,-1,17067,0,0
15978,90000,2,1,2,33,0,92725,8500,0
15979,100000,2,1,1,34,0,101620,4000,0
15980,410000,2,1,1,34,1,0,0,0
15981,190000,2,1,1,43,2,191869,7305,0
15982,220000,2,1,1,36,0,184765,9000,0
15983,90000,2,2,2,44,2,15089,2500,1
15984,120000,2,1,2,30,0,170263,5520,0
15985,10000,2,3,2,50,3,600,0,1
15986,500000,2,1,1,50,0,378981,20002,0
15987,120000,2,2,1,51,-1,4777,62462,0
15988,120000,2,2,1,50,0,38261,23000,0
15989,220000,2,1,1,51,-1,2262,2276,1
15990,240000,2,2,1,50,-1,978,193,0
15991,150000,2,1,2,36,1,0,990,0
15992,500000,2,1,1,50,-1,21794,12610,0
15993,150000,2,1,1,50,-1,6350,0,0
15994,60000,2,2,1,49,0,58928,2500,0
15995,30000,2,3,1,50,2,29468,1000,1
15996,320000,2,2,1,53,0,319711,3000,0
15997,440000,2,1,2,51,0,26106,8999,0
15998,50000,2,2,1,51,0,44664,4110,0
15999,220000,2,2,1,51,0,36022,3010,0
16000,360000,2,1,1,54,1,0,0,0
16001,50000,2,3,2,60,2,46554,5000,1
16002,50000,2,2,1,56,0,50586,2000,0
16003,290000,2,3,1,58,1,68445,0,0
16004,350000,2,2,1,50,0,263390,10532,1
16005,110000,2,3,1,52,1,23969,0,0
16006,40000,2,2,1,53,0,4621,2150,1
16007,50000,2,3,1,59,1,-639,0,1
16008,110000,2,1,1,55,-1,632,0,0
16009,360000,2,3,1,70,-1,1960,800,0
16010,200000,2,3,2,63,-1,632,0,1
16011,140000,2,2,2,53,0,8068,1535,0
16012,80000,2,2,2,61,1,0,0,1
16013,260000,2,2,1,56,0,2338,0,0
16014,340000,2,1,1,56,-1,5610,5399,1
16015,30000,2,2,1,58,1,11223,0,1
16016,30000,2,3,1,54,2,22147,3000,0
16017,440000,2,3,1,50,0,250825,10043,0
16018,10000,2,3,1,52,-1,2465,1200,0
